127.0.0.1, 2010-10-19 22:52:58, GET, /, HTTP/1.1, 303, 0.001294
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/default/index, HTTP/1.1, 200, 0.016878
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000702
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001265
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000645
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000280
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.012798
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000285
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.024190
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.034667
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.041147
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.055313
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.010837
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.010077
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010457
10.1.39.230, 2010-10-21 02:31:24, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.010049
10.1.39.230, 2010-10-21 02:31:32, GET, /vlab, HTTP/1.1, 200, 0.017118
10.1.39.230, 2010-10-21 02:31:32, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.001138
10.1.39.230, 2010-10-21 02:31:32, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001684
10.1.39.230, 2010-10-21 02:31:32, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000558
10.1.39.230, 2010-10-21 02:31:32, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.001372
10.1.39.230, 2010-10-21 02:31:32, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000276
10.1.39.230, 2010-10-21 02:31:32, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000917
10.1.39.230, 2010-10-21 02:31:32, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000838
10.1.39.230, 2010-10-21 02:31:32, GET, /js/plugins.js, HTTP/1.1, 400, 0.000276
10.1.39.230, 2010-10-21 02:31:32, GET, /js/script.js, HTTP/1.1, 400, 0.000268
10.1.39.230, 2010-10-21 02:31:32, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000257
10.1.39.230, 2010-10-21 02:31:32, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000326
10.1.39.230, 2010-10-21 02:31:32, GET, /js/plugins.js, HTTP/1.1, 400, 0.000256
10.1.39.230, 2010-10-21 02:31:32, GET, /js/script.js, HTTP/1.1, 400, 0.000257
10.1.39.230, 2010-10-21 02:31:32, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000262
10.1.39.230, 2010-10-21 02:31:32, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000324
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab, HTTP/1.1, 200, 0.017200
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/css/default.css, HTTP/1.1, 200, 0.000673
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/css/handheld.css, HTTP/1.1, 200, 0.000539
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/css/override.css, HTTP/1.1, 200, 0.000617
10.1.39.230, 2010-10-21 02:34:30, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000373
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/css/style.css, HTTP/1.1, 200, 0.001846
10.1.39.230, 2010-10-21 02:34:30, GET, /js/plugins.js, HTTP/1.1, 400, 0.000293
10.1.39.230, 2010-10-21 02:34:30, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.001415
10.1.39.230, 2010-10-21 02:34:30, GET, /js/script.js, HTTP/1.1, 400, 0.000280
10.1.39.230, 2010-10-21 02:34:30, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.001848
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 200, 0.003312
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 200, 0.000327
10.1.39.230, 2010-10-21 02:34:30, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000265
10.1.39.230, 2010-10-21 02:34:30, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 200, 0.000417
10.1.39.230, 2010-10-21 02:34:30, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000345
10.1.39.230, 2010-10-21 02:34:30, GET, /js/plugins.js, HTTP/1.1, 400, 0.000257
10.1.39.230, 2010-10-21 02:34:30, GET, /js/script.js, HTTP/1.1, 400, 0.000282
10.1.39.230, 2010-10-21 02:34:30, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000262
10.1.39.230, 2010-10-21 02:34:30, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000328
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/user/logout, HTTP/1.1, 303, 0.126476
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/index, HTTP/1.1, 303, 0.011021
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/user/login, HTTP/1.1, 200, 0.014621
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000316
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.001197
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000283
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.003356
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.015722
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/profiling/config.js, HTTP/1.1, 400, 0.024841
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/script.js, HTTP/1.1, 400, 0.035849
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.046868
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/plugins.js, HTTP/1.1, 400, 0.057865
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.043376
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.010320
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/plugins.js, HTTP/1.1, 400, 0.010285
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/script.js, HTTP/1.1, 400, 0.010239
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010655
10.1.39.230, 2010-10-21 02:42:29, GET, /vlab/default/js/profiling/config.js, HTTP/1.1, 400, 0.010396
10.1.39.230, 2010-10-21 02:42:33, POST, /vlab/default/user/login, HTTP/1.1, 303, 0.103695
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/default/index, HTTP/1.1, 200, 0.020801
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000485
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001327
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.001135
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000610
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.013785
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000309
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.024049
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.036244
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.045863
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.054707
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.016373
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.010847
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.010484
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010422
10.1.39.230, 2010-10-21 02:42:33, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.010488
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/user/logout, HTTP/1.1, 303, 0.108496
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/index, HTTP/1.1, 303, 0.011318
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/user/login, HTTP/1.1, 200, 0.014533
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001294
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000360
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.001142
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000444
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/js/modernizr-1.5.min.js, HTTP/1.1, 304, 0.000287
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.014585
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/images/bck.jpg, HTTP/1.1, 304, 0.000594
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/static/images/bck_head.jpg, HTTP/1.1, 304, 0.000338
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/script.js, HTTP/1.1, 400, 0.027335
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/profiling/config.js, HTTP/1.1, 400, 0.042135
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/plugins.js, HTTP/1.1, 400, 0.052568
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.082654
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.069758
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.010342
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/plugins.js, HTTP/1.1, 400, 0.011009
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/script.js, HTTP/1.1, 400, 0.010403
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010032
10.1.39.230, 2010-10-21 02:53:34, GET, /vlab/default/js/profiling/config.js, HTTP/1.1, 400, 0.010308
10.1.39.230, 2010-10-21 02:53:40, POST, /vlab/default/user/login, HTTP/1.1, 303, 0.084978
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/default/index, HTTP/1.1, 200, 0.017072
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001233
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000877
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000587
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000281
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.014969
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000283
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.024261
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.034594
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.045674
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.055656
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/MathJax/MathJax.js, HTTP/1.1, 400, 0.016509
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/plugins.js, HTTP/1.1, 400, 0.010464
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/script.js, HTTP/1.1, 400, 0.014368
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.010128
10.1.39.230, 2010-10-21 02:53:40, GET, /vlab/js/profiling/config.js, HTTP/1.1, 400, 0.011047
10.1.39.230, 2010-10-21 02:56:24, GET, /vlab/, HTTP/1.1, 200, 0.017464
10.1.39.230, 2010-10-21 02:56:24, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001112
10.1.39.230, 2010-10-21 02:56:24, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000540
10.1.39.230, 2010-10-21 02:56:24, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000839
10.1.39.230, 2010-10-21 02:56:24, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000503
10.1.39.230, 2010-10-21 02:56:24, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000503
10.1.39.230, 2010-10-21 02:56:24, GET, /js/plugins.js, HTTP/1.1, 400, 0.000307
10.1.39.230, 2010-10-21 02:56:24, GET, /js/script.js, HTTP/1.1, 400, 0.000294
10.1.39.230, 2010-10-21 02:56:24, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.002389
10.1.39.230, 2010-10-21 02:56:24, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000333
10.1.39.230, 2010-10-21 02:56:24, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000288
10.1.39.230, 2010-10-21 02:56:24, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000346
10.1.39.230, 2010-10-21 02:56:24, GET, /js/plugins.js, HTTP/1.1, 400, 0.000264
10.1.39.230, 2010-10-21 02:56:24, GET, /js/script.js, HTTP/1.1, 400, 0.000285
10.1.39.230, 2010-10-21 02:56:24, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000264
10.1.39.230, 2010-10-21 02:56:24, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000333
10.1.39.230, 2010-10-21 02:56:30, GET, /, HTTP/1.1, 303, 0.000381
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/default/index, HTTP/1.1, 200, 0.067288
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/jquery.js, HTTP/1.1, 200, 0.000354
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/favicon.ico, HTTP/1.1, 200, 0.014264
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/superfish.js, HTTP/1.1, 200, 0.012857
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/calendar.js, HTTP/1.1, 200, 0.014326
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/base.css, HTTP/1.1, 200, 0.012653
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/calendar.css, HTTP/1.1, 200, 0.013893
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/images/background.png, HTTP/1.1, 200, 0.000337
10.1.39.230, 2010-10-21 02:56:30, GET, /welcome/static/images/header.png, HTTP/1.1, 200, 0.000307
10.1.39.230, 2010-10-21 02:56:34, GET, /vlab/, HTTP/1.1, 200, 0.016889
10.1.39.230, 2010-10-21 02:57:25, GET, /, HTTP/1.1, 303, 0.000405
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/index, HTTP/1.1, 303, 0.008674
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.007880
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008997
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.007860
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008668
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008324
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008596
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.007832
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008267
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008334
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008173
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008753
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008165
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008294
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008274
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.011485
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008372
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008385
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.008751
10.1.39.230, 2010-10-21 02:57:25, GET, /welcome/default/, HTTP/1.1, 303, 0.007857
10.1.39.230, 2010-10-21 02:57:44, GET, /, HTTP/1.1, 303, 0.000394
10.1.39.230, 2010-10-21 02:57:44, GET, /welcome/default/index, HTTP/1.1, 303, 0.008959
10.1.39.230, 2010-10-21 02:57:44, GET, /welcome/default/, HTTP/1.1, 303, 0.008360
10.1.39.230, 2010-10-21 02:57:44, GET, /welcome/default/, HTTP/1.1, 303, 0.008875
10.1.39.230, 2010-10-21 02:57:44, GET, /welcome/default/, HTTP/1.1, 303, 0.008260
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.007919
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008906
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.007824
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008753
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008333
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008663
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.007842
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008310
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008354
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008207
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008807
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008197
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008328
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008317
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.007827
10.1.39.230, 2010-10-21 02:57:45, GET, /welcome/default/, HTTP/1.1, 303, 0.008675
10.1.39.230, 2010-10-21 02:58:02, GET, /, HTTP/1.1, 303, 0.000397
10.1.39.230, 2010-10-21 02:58:02, GET, /welcome/default/index, HTTP/1.1, 303, 0.007978
10.1.39.230, 2010-10-21 02:58:02, GET, /welcome/default/vlab, HTTP/1.1, 400, 0.008244
10.1.39.230, 2010-10-21 02:58:20, GET, /welcome/default/vlab, HTTP/1.1, 400, 0.008119
10.1.39.230, 2010-10-21 02:58:47, GET, /welcome/, HTTP/1.1, 500, 0.043855
10.1.39.230, 2010-10-21 02:59:17, GET, /welcome/, HTTP/1.1, 500, 0.014471
10.1.39.230, 2010-10-21 02:59:25, GET, /welcome/, HTTP/1.1, 303, 0.009092
10.1.39.230, 2010-10-21 02:59:25, GET, /welcome/index/1, HTTP/1.1, 400, 0.008053
10.1.39.230, 2010-10-21 02:59:48, GET, /, HTTP/1.1, 303, 0.000395
10.1.39.230, 2010-10-21 02:59:48, GET, /welcome/default/index, HTTP/1.1, 303, 0.009028
10.1.39.230, 2010-10-21 02:59:48, GET, /welcome/vlab, HTTP/1.1, 400, 0.007524
10.1.39.230, 2010-10-21 03:00:03, GET, /, HTTP/1.1, 303, 0.000417
10.1.39.230, 2010-10-21 03:00:03, GET, /welcome/default/index, HTTP/1.1, 303, 0.009067
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab, HTTP/1.1, 200, 0.017812
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001751
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000869
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.001531
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000743
10.1.39.230, 2010-10-21 03:00:03, GET, /vlab/static/images.jpeg, HTTP/1.1, 200, 0.000328
10.1.39.230, 2010-10-21 03:00:03, GET, /js/plugins.js, HTTP/1.1, 400, 0.000277
10.1.39.230, 2010-10-21 03:00:03, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.002071
10.1.39.230, 2010-10-21 03:00:03, GET, /js/script.js, HTTP/1.1, 400, 0.000340
10.1.39.230, 2010-10-21 03:00:03, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000708
10.1.39.230, 2010-10-21 03:00:03, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000311
10.1.39.230, 2010-10-21 03:00:03, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000275
10.1.39.230, 2010-10-21 03:00:03, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000325
10.1.39.230, 2010-10-21 03:00:03, GET, /js/plugins.js, HTTP/1.1, 400, 0.000288
10.1.39.230, 2010-10-21 03:00:03, GET, /js/script.js, HTTP/1.1, 400, 0.000274
10.1.39.230, 2010-10-21 03:00:03, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000289
10.1.39.230, 2010-10-21 03:00:03, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000332
10.1.39.230, 2010-10-21 03:00:20, GET, /, HTTP/1.1, 303, 0.000422
10.1.39.230, 2010-10-21 03:00:20, GET, /welcome/default/index, HTTP/1.1, 303, 0.008411
10.1.39.230, 2010-10-21 03:00:20, GET, /vlab, HTTP/1.1, 200, 0.017546
10.1.39.230, 2010-10-21 03:00:20, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.001305
10.1.39.230, 2010-10-21 03:00:20, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000502
10.1.39.230, 2010-10-21 03:00:20, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.001124
10.1.39.230, 2010-10-21 03:00:20, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000429
10.1.39.230, 2010-10-21 03:00:20, GET, /js/script.js, HTTP/1.1, 400, 0.000276
10.1.39.230, 2010-10-21 03:00:20, GET, /js/plugins.js, HTTP/1.1, 400, 0.000305
10.1.39.230, 2010-10-21 03:00:20, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000364
10.1.39.230, 2010-10-21 03:00:20, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000277
10.1.39.230, 2010-10-21 03:00:20, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.002909
10.1.39.230, 2010-10-21 03:00:20, GET, /js/jquery-1.4.2.min.js, HTTP/1.1, 400, 0.000279
10.1.39.230, 2010-10-21 03:00:20, GET, /js/MathJax/MathJax.js, HTTP/1.1, 400, 0.000350
10.1.39.230, 2010-10-21 03:00:20, GET, /js/plugins.js, HTTP/1.1, 400, 0.000283
10.1.39.230, 2010-10-21 03:00:20, GET, /js/script.js, HTTP/1.1, 400, 0.000257
10.1.39.230, 2010-10-21 03:00:20, GET, /js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.000280
10.1.39.230, 2010-10-21 03:00:20, GET, /js/profiling/config.js, HTTP/1.1, 400, 0.000324
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/user/logout, HTTP/1.1, 303, 0.099823
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/index, HTTP/1.1, 303, 0.011636
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/user/login, HTTP/1.1, 200, 0.014531
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/static/css/default.css, HTTP/1.1, 304, 0.000294
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/static/css/handheld.css, HTTP/1.1, 304, 0.000521
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/static/css/override.css, HTTP/1.1, 304, 0.000291
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/static/css/style.css, HTTP/1.1, 304, 0.000285
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/js/plugins.js, HTTP/1.1, 400, 0.014482
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/js/script.js, HTTP/1.1, 400, 0.024917
10.1.39.230, 2010-10-21 03:03:02, GET, /vlab/default/js/profiling/yahoo-profiling.min.js, HTTP/1.1, 400, 0.034015
